ticket_id,name,T1,T3,T4,T5,T51,T52,T53,T6,T61,T62
140702141090321, ,11,11,21,0,0,0,0,30,10,20
140702141090621, ,31,11,21,.5,0,0,.5,30,10,20
140702141090921, ,11,10,21,1.5,.5,.5,.5,30,10,20
140702141091221, ,99,99,99,0,0,0,0,30,10,20
140702141091821, ,99,12,12,0,0,0,0,30,10,20
140702141092121, ,11,31,31,1,.5,.5,0,143,122,21
140702141092421, ,21,10,99,297,99,99,99,198,99,99
140702141092721, ,99,11,21,1,.5,.5,0,30,10,20
140702141093021, ,99,99,99,0,0,0,0,30,10,20
140702141100121, ,10,10,21,0,0,0,0,30,10,20
140702141100421, ,99,99,99,0,0,0,0,30,10,20
140702141100721, ,11,10,99,297,99,99,99,30,10,20
140702141101021, ,99,10,31,297,99,99,99,30,10,20
140702141101321, ,99,10,21,297,99,99,99,198,99,99
140702141101621, ,10,11,21,1.5,.5,.5,.5,32,11,21
140702141101921, ,11,10,21,0,0,0,0,30,10,20
140702141102221, ,11,11,21,0,0,0,0,30,10,20
140702141102521, ,99,10,99,297,99,99,99,31,10.5,20.5
140702141102821, ,10,11,21,297,99,99,99,30,10,20
140702141103121, ,10,11,31,0,0,0,0,30,10,20
140702141110221, ,99,11,21,297,99,99,99,198,99,99
140702141110521, ,99,10,21,0,0,0,0,30,10,20
140702141110821, ,99,11,21,1.5,.5,.5,.5,30,10,20
140702141111121, ,11,10,99,297,99,99,99,30,10,20
140702141111421, ,10,11,21,297,99,99,99,30,10,20
140702141111721, ,11,11,21,3.5,1.5,1,1,142.5,122,20.5
140702141112021, ,11,10,31,297,99,99,99,198,99,99
140702141112321, ,11,99,21,2,1,1,0,30,10,20
140702141112621, ,21,21,11,297,99,99,99,30,10,20
140702141112921, ,10,11,31,1.5,.5,.5,.5,142,121,21
140702141113221, ,99,11,21,1,0,1,0,31,10.5,20.5
140702151050321, ,99,10,11,297,99,99,99,30,10,20
140702151050621, ,21,21,31,3,1,1,1,198,99,99
140702151050921, ,99,10,11,297,99,99,99,198,99,99
140702151051221, ,99,11,99,297,99,99,99,30,10,20
140702151051521, ,10,11,11,4.5,2,1,1.5,30,10,20
140702151051821, ,99,10,99,0,0,0,0,30,10,20
140702151052121, ,99,11,41,1,1,0,0,30,10,20
140702151052421, ,11,12,31,1.5,.5,.5,.5,31,10.5,20.5
140702151052721, ,10,11,21,3,1.5,.5,1,143,122,21
140702151053021, ,21,11,31,3,1,1,1,31,11,20
140702151053321, ,21,22,31,5.5,2,1.5,2,34.5,13,21.5
140702151053621, ,11,11,21,3.5,1.5,1,1,142,121,21
140702151053921, ,99,99,31,297,99,99,99,198,99,99
140702151060321, ,10,11,99,297,99,99,99,198,99,99
140702151060621, ,99,11,11,0,0,0,0,30,10,20
140702151060921, ,21,11,21,297,99,99,99,198,99,99
140702151061221, ,10,21,99,1,0,.5,.5,142.5,121.5,21
140702151061521, ,10,11,31,297,99,99,99,30,10,20
140702151061821, ,99,10,99,0,0,0,0,198,99,99
140702151062121, ,99,11,99,0,0,0,0,30,10,20
140702151062421, ,99,21,11,297,99,99,99,198,99,99
140702151062721, ,10,11,31,1,0,1,0,30,10,20
140702151063021, ,99,21,99,297,99,99,99,30,10,20
140702151063321, ,31,12,31,3,1,1,1,30,10,20
140702151063621, ,10,11,21,2.5,1,1,.5,30.5,10.5,20
140702151063921, ,99,11,10,0,0,0,0,30,10,20
140702151070321, ,21,10,31,3,1,1,1,30,10,20
140702151070621, ,99,11,21,297,99,99,99,198,99,99
140702151070921, ,10,10,99,0,0,0,0,198,99,99
140702151071221, ,10,10,99,0,0,0,0,30,10,20
140702151071521, ,99,99,99,297,99,99,99,198,99,99
140702151071821, ,10,11,21,.5,0,.5,0,30,10,20
140702151072121, ,21,11,21,297,99,99,99,30,10,20
140702151072421, ,10,21,21,4,1.5,1,1.5,143,122,21
140702151072721, ,11,11,21,297,99,99,99,198,99,99
140702151073021, ,99,10,11,0,0,0,0,30,10,20
140702151073321, ,10,10,10,.5,.5,0,0,30,10,20
140702151073621, ,10,11,21,3.5,1.5,1,1,30,10,20
140702151073921, ,11,11,21,3,1,1,1,30.5,10.5,20
140702151080121, ,11,11,31,297,99,99,99,142.5,121.5,21
140702151080421, ,10,11,21,0,0,0,0,198,99,99
140702151080721, ,99,99,99,297,99,99,99,198,99,99
140702151081021, ,99,10,99,0,0,0,0,30,10,20
140702151081321, ,10,10,21,0,0,0,0,32,11,21
140702151081621, ,99,10,11,0,0,0,0,30,10,20
140702151081921, ,21,11,21,.5,.5,0,0,31,11,20
140702151082221, ,31,11,21,0,0,0,0,30,10,20
140702151082521, ,21,31,31,3,1,1,1,31,11,20
140702151082821, ,21,11,31,0,0,0,0,30,10,20
140702151083121, ,11,11,21,1.5,.5,.5,.5,142.5,121.5,21
140702151083421, ,21,11,31,297,99,99,99,198,99,99
140702151083721, ,10,10,31,0,0,0,0,30,10,20
140702161540221, ,99,11,21,0,0,0,0,30,10,20
140702161540521, ,31,11,21,1.5,.5,.5,.5,31,11,20
140702161540821, ,10,11,10,0,0,0,0,30,10,20
140702161541121, ,11,11,21,2,1,.5,.5,31.5,11,20.5
140702161541421, ,99,11,31,0,0,0,0,142.5,122,20.5
140702161541721, ,99,10,99,297,99,99,99,198,99,99
140702161542021, ,11,11,21,0,0,0,0,30,10,20
140702161542321, ,10,11,21,2,1,.5,.5,198,99,99
140702161542621, ,21,11,31,0,0,0,0,30.5,10.5,20
140702161542921, ,99,11,12,0,0,0,0,30,10,20
140702161543221, ,99,11,21,297,99,99,99,143,122,21
140702161543521, ,31,11,21,0,0,0,0,30,10,20
140702161550221, ,99,11,21,0,0,0,0,30,10,20
140702161550521, ,99,99,99,0,0,0,0,30,10,20
140702161550821, ,99,99,10,0,0,0,0,30,10,20
140702161551121, ,21,10,21,0,0,0,0,142,121,21
140702161551421, ,21,21,21,5,2,1.5,1.5,30,10,20
140702161551721, ,31,10,99,297,99,99,99,30,10,20
140702161552021, ,41,21,31,4,1.5,1.5,1,142,121,21
140702161552321, ,99,11,99,0,0,0,0,198,99,99
140702161552621, ,99,10,10,0,0,0,0,30,10,20
140702161552921, ,31,11,21,0,0,0,0,30.5,10.5,20
140702161553221, ,99,10,11,0,0,0,0,30,10,20
140702161553521, ,11,10,21,.5,.5,0,0,143,122,21
140702161560321, ,99,11,21,1.5,.5,.5,.5,32,11,21
140702161560621, ,21,11,31,0,0,0,0,30.5,10.5,20
140702161560921, ,11,11,21,0,0,0,0,30,10,20
140702161561221, ,10,10,22,0,0,0,0,198,99,99
140702161561521, ,31,11,31,1.5,.5,.5,.5,30,10,20
140702161561821, ,21,10,31,1.5,.5,.5,.5,30,10,20
140702161562121, ,21,22,21,3,1,1,1,30,10,20
140702161562421, ,99,11,11,297,99,99,99,198,99,99
140702161562721, ,10,10,11,0,0,0,0,30,10,20
140702161563021, ,11,99,11,297,99,99,99,30,10,20
140702161563321, ,21,21,31,5,2,1.5,1.5,143,122,21
140702171110121, ,99,99,31,297,99,99,99,198,99,99
140702171110421, ,10,11,21,1.5,.5,.5,.5,198,99,99
140702171110721, ,10,11,99,0,0,0,0,30,10,20
140702171111021, ,10,11,10,297,99,99,99,30,10,20
140702171111321, ,99,11,31,297,99,99,99,198,99,99
140702171111621, ,10,11,11,3,1,1,1,143,122,21
140702171111921, ,10,12,21,0,0,0,0,30.5,10.5,20
140702171112221, ,99,99,99,297,99,99,99,198,99,99
140702171112521, ,99,11,21,3.5,1.5,1,1,142.5,122,20.5
140702171112821, ,10,11,21,4.5,2,1,1.5,30,10,20
140702171113121, ,11,11,12,297,99,99,99,30,10,20
140702171113421, ,10,11,31,2.5,1,.5,1,32.5,12,20.5
140702171113721, ,11,11,12,297,99,99,99,198,99,99
140702171114021, ,10,11,21,.5,.5,0,0,198,99,99
140702171120321, ,21,11,21,297,99,99,99,198,99,99
140702171120621, ,31,99,11,297,99,99,99,198,99,99
140702171120921, ,99,11,21,0,0,0,0,30,10,20
140702171121221, ,11,10,11,2,.5,.5,1,30.5,10.5,20
140702171121521, ,99,11,21,0,0,0,0,30,10,20
140702171121821, ,21,10,21,1.5,.5,.5,.5,30,10,20
140702171122121, ,10,11,31,3,1,1,1,30.5,10.5,20
140702171122421, ,99,11,99,297,99,99,99,198,99,99
140702171122721, ,10,11,31,297,99,99,99,32,11,21
140702171123021, ,10,10,31,0,0,0,0,31,11,20
140702171123321, ,10,10,11,297,99,99,99,30,10,20
140702171123621, ,10,11,10,0,0,0,0,30.5,10.5,20
140702171123921, ,31,21,21,3,1,1,1,31,10.5,20.5
140702171140321, ,10,11,21,4,1.5,1,1.5,30,10,20
140702171140621, ,21,12,21,0,0,0,0,198,99,99
140702171140921, ,10,10,99,0,0,0,0,30,10,20
140702171141221, ,11,10,21,0,0,0,0,142,121,21
140702171141521, ,10,11,21,3,1,1,1,198,99,99
140702171141821, ,99,10,21,0,0,0,0,30,10,20
140702171142121, ,99,11,21,0,0,0,0,30,10,20
140702171142421, ,10,11,10,0,0,0,0,30,10,20
140702171142721, ,10,11,21,0,0,0,0,198,99,99
140702171143021, ,99,10,99,297,99,99,99,30,10,20
140702171143321, ,99,99,99,0,0,0,0,30,10,20
140702171143621, ,99,10,10,0,0,0,0,30.5,10.5,20
140702171143921, ,10,10,11,0,0,0,0,30,10,20
140702171160221, ,99,99,99,297,99,99,99,30,10,20
140702171160521, ,99,10,10,1.5,.5,.5,.5,30,10,20
140702171160821, ,11,10,31,.5,0,0,.5,30,10,20
140702171161121, ,10,21,31,4.5,1.5,1.5,1.5,142,121,21
140702171161421, ,11,11,31,0,0,0,0,30,10,20
140702171161721, ,99,11,21,0,0,0,0,30,10,20
140702171162021, ,99,10,10,0,0,0,0,31.5,11,20.5
140702171162321, ,11,11,99,0,0,0,0,30,10,20
140702171162621, ,11,11,31,3,1,1,1,30,10,20
140702171162921, ,99,99,99,0,0,0,0,30,10,20
140702171163221, ,10,10,99,0,0,0,0,198,99,99
140702171163521, ,10,10,21,0,0,0,0,30,10,20
140702171163821, ,99,99,99,0,0,0,0,30,10,20
140702191020121, ,10,10,21,2,.5,.5,1,32,11,21
140702191020421, ,99,99,99,297,99,99,99,198,99,99
140702191020721, ,10,11,21,0,0,0,0,31,10.5,20.5
140702191021021, ,99,11,11,.5,0,.5,0,30,10,20
140702191021321, ,99,99,21,297,99,99,99,143,122,21
140702191021621, ,10,99,11,297,99,99,99,198,99,99
140702191021921, ,21,11,22,3.5,1.5,1,1,142.5,121.5,21
140702191022221, ,10,99,10,297,99,99,99,30,10,20
140702191022521, ,11,12,21,1.5,.5,.5,.5,30,10,20
140702191022821, ,10,12,31,4.5,1.5,1.5,1.5,31,11,20
140702191023121, ,21,21,21,0,0,0,0,30,10,20
140702191023421, ,31,21,21,2,1,.5,.5,142,121,21
140702191023721, ,99,10,21,0,0,0,0,30,10,20
140702191040121, ,11,21,31,1.5,.5,.5,.5,30.5,10.5,20
140702191040421, ,31,11,31,7,2.5,2,2.5,31,11,20
140702191040721, ,10,11,21,.5,0,.5,0,31,10.5,20.5
140702191041021, ,21,11,22,4,1.5,1,1.5,142,121,21
140702191041321, ,31,11,21,297,99,99,99,31.5,11,20.5
140702191041621, ,11,11,99,0,0,0,0,30,10,20
140702191041921, ,99,11,10,0,0,0,0,198,99,99
140702191042221, ,21,31,41,0,0,0,0,30,10,20
140702191042521, ,99,21,31,0,0,0,0,30,10,20
140702191042821, ,11,10,12,297,99,99,99,30,10,20
140702191043121, ,99,11,31,1,.5,.5,0,30,10,20
140702191043421, ,10,11,99,297,99,99,99,30,10,20
140702191043721, ,99,11,31,297,99,99,99,198,99,99
140702191050121, ,10,99,10,1,.5,0,.5,30,10,20
140702191050421, ,10,11,21,1.5,.5,.5,.5,142,121,21
140702191050721, ,31,11,31,2,1,.5,.5,143,122,21
140702191051021, ,21,10,21,0,0,0,0,30,10,20
140702191051321, ,10,11,21,297,99,99,99,31,11,20
140702191051621, ,99,99,99,0,0,0,0,30,10,20
140702191051921, ,31,11,21,.5,0,.5,0,142,121,21
140702191052221, ,21,31,31,1,.5,.5,0,30.5,10.5,20
140702191052521, ,10,11,31,297,99,99,99,142.5,121.5,21
140702191052821, ,31,21,31,6,2,2,2,31.5,11,20.5
140702191053121, ,99,99,99,297,99,99,99,30,10,20
140702191053421, ,11,10,21,.5,.5,0,0,31,10.5,20.5
140702191053721, ,31,11,21,297,99,99,99,34,13,21
140702191060121, ,99,99,99,297,99,99,99,198,99,99
140702191060421, ,21,11,31,5.5,2.5,1,2,142,121,21
140702191060721, ,99,99,99,297,99,99,99,198,99,99
140702191061021, ,99,10,99,297,99,99,99,30,10,20
140702191061321, ,11,10,21,297,99,99,99,30,10,20
140702191061621, ,99,99,99,297,99,99,99,198,99,99
140702191061921, ,10,11,21,297,99,99,99,31,11,20
140702191062221, ,11,11,21,1.5,.5,.5,.5,198,99,99
140702191062521, ,10,10,21,2.5,1,.5,1,198,99,99
140702191062821, ,10,11,21,0,0,0,0,30,10,20
140702191063121, ,10,11,21,0,0,0,0,31,11,20
140702191063421, ,99,10,22,0,0,0,0,30.5,10.5,20
140702191063721, ,21,10,21,297,99,99,99,198,99,99
140702201000221, ,21,11,31,0,0,0,0,143,122,21
140702201000521, ,99,99,99,297,99,99,99,198,99,99
140702201000821, ,10,11,10,297,99,99,99,30,10,20
140702201001121, ,99,99,99,0,0,0,0,30,10,20
140702201001421, ,10,11,99,0,0,0,0,30,10,20
140702201001721, ,99,11,21,0,0,0,0,141,121,20
140702201002021, ,99,99,99,297,99,99,99,198,99,99
140702201002321, ,21,11,21,0,0,0,0,31,11,20
140702201002621, ,10,10,21,0,0,0,0,30,10,20
140702201002921, ,10,99,10,0,0,0,0,30,10,20
140702201003221, ,10,99,99,297,99,99,99,198,99,99
140702201003521, ,99,99,99,297,99,99,99,30,10,20
140702201003821, ,11,10,99,297,99,99,99,198,99,99
140702201004121, ,11,99,99,0,0,0,0,30,10,20
140702201004421, ,21,11,11,297,99,99,99,30,10,20
140702201004721, ,11,10,99,297,99,99,99,198,99,99
140702201010221, ,99,11,21,0,0,0,0,30,10,20
140702201010521, ,99,99,99,297,99,99,99,198,99,99
140702201010821, ,99,99,99,297,99,99,99,198,99,99
140702201011121, ,99,99,99,297,99,99,99,198,99,99
140702201011421, ,99,10,21,0,0,0,0,30.5,10.5,20
140702201011721, ,99,99,99,297,99,99,99,198,99,99
140702201012021, ,99,99,99,297,99,99,99,198,99,99
140702201012321, ,99,99,99,0,0,0,0,30,10,20
140702201012621, ,99,99,99,297,99,99,99,198,99,99
140702201012921, ,99,99,99,297,99,99,99,198,99,99
140702201013221, ,99,10,99,297,99,99,99,30,10,20
140702201013521, ,99,99,99,297,99,99,99,198,99,99
140702201013821, ,99,99,99,297,99,99,99,30,10,20
140702201014121, ,99,99,99,297,99,99,99,198,99,99
140702201014421, ,11,11,99,297,99,99,99,198,99,99
140702201014721, ,99,99,99,297,99,99,99,198,99,99
140702201030221, ,99,10,99,297,99,99,99,198,99,99
140702201030521, ,31,11,99,297,99,99,99,198,99,99
140702201030821, ,99,11,21,0,0,0,0,198,99,99
140702201031121, ,99,99,99,297,99,99,99,198,99,99
140702201031421, ,10,99,99,0,0,0,0,198,99,99
140702201031721, ,11,10,99,0,0,0,0,30,10,20
140702201032021, ,10,21,21,0,0,0,0,30.5,10.5,20
140702201032321, ,99,10,10,0,0,0,0,30,10,20
140702201032621, ,99,99,99,0,0,0,0,30,10,20
140702201032921, ,11,10,21,0,0,0,0,30.5,10.5,20
140702201033221, ,99,10,10,2,1,0,1,198,99,99
140702201033521, ,11,10,22,0,0,0,0,30,10,20
140702201033821, ,99,10,99,0,0,0,0,198,99,99
140702201034121, ,99,10,99,0,0,0,0,30,10,20
140702201034421, ,31,11,31,297,99,99,99,31.5,11,20.5
140702201034721, ,11,11,11,0,0,0,0,30,10,20
140702201990121, ,99,11,11,0,0,0,0,198,99,99
140702201990421, ,99,99,99,297,99,99,99,30,10,20
140702201990721, ,99,99,99,297,99,99,99,198,99,99
140702201991021, ,11,11,10,0,0,0,0,30,10,20
140702201991321, ,99,10,99,0,0,0,0,30,10,20
140702201991621, ,99,99,99,297,99,99,99,198,99,99
140702201991921, ,99,99,99,297,99,99,99,30,10,20
140702201992221, ,10,10,99,0,0,0,0,30,10,20
140702201992521, ,31,11,21,297,99,99,99,31.5,11,20.5
140702201992821, ,99,99,99,297,99,99,99,198,99,99
140702201993121, ,31,11,21,0,0,0,0,30,10,20
140702201993421, ,11,10,99,0,0,0,0,30,10,20
140702201993721, ,99,99,99,297,99,99,99,198,99,99
140702201994021, ,99,99,99,297,99,99,99,198,99,99
140702201994321, ,99,99,99,0,0,0,0,198,99,99
140702201994621, ,99,99,99,0,0,0,0,30,10,20
140702201994921, ,99,10,21,0,0,0,0,30,10,20
140702211230321, ,21,11,31,1.5,0,1,.5,30,10,20
140702211230621, ,11,11,21,1.5,.5,.5,.5,30.5,10.5,20
140702211230921, ,10,11,21,0,0,0,0,30,10,20
140702211231221, ,21,21,21,0,0,0,0,30,10,20
140702211231521, ,11,10,22,0,0,0,0,30,10,20
140702211231821, ,11,11,31,5,2,1,2,30.5,10.5,20
140702211232121, ,99,11,21,.5,0,.5,0,30.5,10.5,20
140702211232421, ,99,99,99,297,99,99,99,198,99,99
140702211232721, ,10,11,11,0,0,0,0,30,10,20
140702211233021, ,10,11,12,0,0,0,0,30,10,20
140702211233321, ,99,10,12,0,0,0,0,30,10,20
140702211240221, ,99,11,99,0,0,0,0,30,10,20
140702211240521, ,99,10,99,297,99,99,99,198,99,99
140702211240821, ,99,11,11,3,1,1,1,30,10,20
140702211241121, ,99,10,99,297,99,99,99,198,99,99
140702211241421, ,11,11,21,0,0,0,0,198,99,99
140702211241721, ,99,10,99,0,0,0,0,30,10,20
140702211242021, ,99,10,10,0,0,0,0,30,10,20
140702211242321, ,10,11,21,.5,.5,0,0,32,11,21
140702211242621, ,21,11,22,3.5,1.5,1,1,30,10,20
140702211242921, ,99,99,99,0,0,0,0,30,10,20
140702211243221, ,10,10,31,7,2.5,2,2.5,30,10,20
140702221200121, ,10,31,31,4.5,1.5,1.5,1.5,198,99,99
140702221200421, ,10,10,10,0,0,0,0,30.5,10.5,20
140702221200721, ,99,11,11,297,99,99,99,198,99,99
140702221201021, ,99,11,21,0,0,0,0,30.5,10.5,20
140702221201321, ,99,99,99,0,0,0,0,30,10,20
140702221201621, ,99,99,99,297,99,99,99,198,99,99
140702221201921, ,11,10,11,0,0,0,0,30,10,20
140702221202221, ,99,11,21,0,0,0,0,30,10,20
140702221202521, ,10,11,21,3,1,1,1,31.5,11,20.5
140702221202821, ,11,11,31,2,1,.5,.5,32,11,21
140702221203121, ,21,10,21,4,1.5,1,1.5,142.5,121.5,21
140702221203421, ,21,11,21,3,1,1,1,31,10.5,20.5
140702221203721, ,99,10,99,0,0,0,0,30,10,20
140702221210321, ,99,99,99,297,99,99,99,198,99,99
140702221210621, ,99,99,99,297,99,99,99,198,99,99
140702221210921, ,10,11,11,297,99,99,99,30,10,20
140702221211221, ,99,99,99,297,99,99,99,198,99,99
140702221211521, ,10,11,10,0,0,0,0,30,10,20
140702221211821, ,99,10,12,0,0,0,0,30,10,20
140702221212121, ,99,11,21,297,99,99,99,198,99,99
140702221212421, ,11,11,21,0,0,0,0,30,10,20
140702221212721, ,10,10,21,0,0,0,0,30,10,20
140702221213021, ,11,11,31,.5,.5,0,0,30,10,20
140702221213321, ,10,11,21,0,0,0,0,30,10,20
140702221213621, ,10,99,99,0,0,0,0,30,10,20
140729011010321, ,10,11,31,0,0,0,0,198,99,99
140729011010621, ,10,11,11,297,99,99,99,198,99,99
140729011010921, ,31,11,31,0,0,0,0,30,10,20
140729011011221, ,10,11,21,2.5,1,.5,1,30,10,20
140729011011521, ,31,11,21,0,0,0,0,30,10,20
140729011011821, ,99,99,99,297,99,99,99,198,99,99
140729011012121, ,99,11,99,0,0,0,0,30,10,20
140729011012421, ,31,11,21,1.5,.5,.5,.5,31,11,20
140729011012721, ,10,21,21,297,99,99,99,198,99,99
140729011013021, ,11,11,10,0,0,0,0,30,10,20
140729011013321, ,99,99,99,297,99,99,99,198,99,99
140729011013621, ,99,99,99,0,0,0,0,30,10,20
140729011013921, ,99,10,21,0,0,0,0,30,10,20
140729021000121, ,10,11,99,297,99,99,99,198,99,99
140729021000421, ,10,11,31,2,1,.5,.5,30,10,20
140729021000721, ,11,99,11,0,0,0,0,30,10,20
140729021001021, ,99,10,12,0,0,0,0,30,10,20
140729021001321, ,21,11,11,1,.5,0,.5,30.5,10.5,20
140729021001621, ,99,99,99,0,0,0,0,30,10,20
140729021001921, ,21,11,21,3,1.5,1,.5,30,10,20
140729021002221, ,10,99,99,297,99,99,99,198,99,99
140729021002521, ,99,99,99,0,0,0,0,30,10,20
140729021002821, ,11,12,21,0,0,0,0,30,10,20
140729021003121, ,10,99,99,297,99,99,99,198,99,99
140729021980321, ,21,21,21,3,1,1,1,30.5,10.5,20
140729021980621, ,11,10,21,0,0,0,0,30,10,20
140729021980921, ,10,11,31,297,99,99,99,30,10,20
140729021981221, ,10,11,21,3.5,1.5,1,1,142.5,122,20.5
140729021981521, ,99,99,99,297,99,99,99,198,99,99
140729021981821, ,10,11,21,.5,0,.5,0,30,10,20
140729021982121, ,10,10,21,.5,0,.5,0,30,10,20
140729021982421, ,10,11,21,0,0,0,0,30,10,20
140729021982721, ,99,10,21,0,0,0,0,30,10,20
140729021983021, ,11,11,10,0,0,0,0,30,10,20
140729021983321, ,11,12,21,4.5,1.5,1.5,1.5,30.5,10.5,20
140729031020121, ,99,99,99,297,99,99,99,198,99,99
140729031020421, ,10,11,21,0,0,0,0,30,10,20
140729031020721, ,99,99,99,297,99,99,99,198,99,99
140729041460121, ,10,10,10,0,0,0,0,30,10,20
140729041460421, ,11,11,11,0,0,0,0,30,10,20
140729041460721, ,99,99,99,297,99,99,99,198,99,99
140729041461021, ,10,11,10,297,99,99,99,30,10,20
140729041461321, ,10,11,21,0,0,0,0,30.5,10.5,20
140729041461621, ,99,10,21,0,0,0,0,30,10,20
140729041461921, ,99,11,21,0,0,0,0,31,11,20
140729041462221, ,99,10,10,297,99,99,99,30,10,20
140729041462521, ,10,11,21,0,0,0,0,30.5,10.5,20
140729041462821, ,99,10,99,0,0,0,0,30,10,20
140729041463121, ,10,11,21,0,0,0,0,30,10,20
140729041463421, ,99,10,99,0,0,0,0,30,10,20
140729041463721, ,10,11,11,0,0,0,0,198,99,99
140729041464021, ,10,10,21,0,0,0,0,30,10,20
140729041464321, ,21,10,11,0,0,0,0,30,10,20
140729041464621, ,10,11,10,0,0,0,0,30,10,20
140729041464921, ,31,11,31,.5,0,.5,0,198,99,99
140729041465221, ,11,10,12,297,99,99,99,198,99,99
140729041480321, ,11,11,21,0,0,0,0,30,10,20
140729041480621, ,10,11,21,1.5,.5,.5,.5,30,10,20
140729041480921, ,10,11,21,297,99,99,99,198,99,99
140729041481221, ,10,10,21,4.5,2,1,1.5,30,10,20
140729041481521, ,10,12,31,3,1,1,1,142,121,21
140729041481821, ,21,21,21,6.5,2.5,1.5,2.5,143,122,21
140729041482121, ,10,11,11,0,0,0,0,30,10,20
140729041482421, ,10,21,21,1.5,.5,0,1,142,121,21
140729041482721, ,10,11,21,2.5,1,1,.5,31.5,11,20.5
140729041483021, ,10,11,21,4,2,.5,1.5,142.5,122,20.5
140729041483321, ,31,10,31,0,0,0,0,30,10,20
140729041483621, ,10,11,11,1.5,.5,.5,.5,30,10,20
140729041483921, ,21,21,32,0,0,0,0,32,11,21
140729041484221, ,11,10,21,0,0,0,0,30.5,10.5,20
140729041484521, ,31,11,21,5.5,2.5,1,2,31.5,11,20.5
140729041484821, ,11,11,11,297,99,99,99,143,122,21
140729041485121, ,99,11,21,4,1.5,1,1.5,30.5,10.5,20
140729041485421, ,99,99,99,297,99,99,99,198,99,99
140729041490321, ,99,11,99,297,99,99,99,198,99,99
140729041490621, ,11,11,11,0,0,0,0,30,10,20
140729041490921, ,99,11,21,0,0,0,0,30,10,20
140729041491221, ,99,99,99,0,0,0,0,30,10,20
140729041491521, ,11,99,10,0,0,0,0,30,10,20
140729041491821, ,10,11,99,0,0,0,0,30,10,20
140729041492121, ,11,11,21,.5,.5,0,0,30,10,20
140729041492421, ,99,11,21,1,.5,0,.5,143,122,21
140729041492721, ,21,11,31,.5,0,.5,0,32,11,21
140729041493021, ,99,99,99,0,0,0,0,30,10,20
140729041493321, ,99,10,99,297,99,99,99,198,99,99
140729041493621, ,99,99,99,297,99,99,99,198,99,99
140729041493921, ,10,11,11,297,99,99,99,142,121,21
140729041494221, ,10,11,31,.5,0,.5,0,30,10,20
140729041494521, ,11,11,21,0,0,0,0,142,121,21
140729041494821, ,10,31,31,.5,0,.5,0,30.5,10.5,20
140729041495121, ,10,10,21,0,0,0,0,30.5,10.5,20
140729041495421, ,11,11,21,1.5,.5,.5,.5,30.5,10.5,20
140729051780321, ,21,11,11,0,0,0,0,32,11,21
140729051780621, ,99,21,31,.5,.5,0,0,198,99,99
140729051780921, ,31,11,21,0,0,0,0,30,10,20
140729051781221, ,99,10,99,297,99,99,99,198,99,99
140729051781521, ,99,11,11,0,0,0,0,30,10,20
140729051781821, ,99,10,11,0,0,0,0,30,10,20
140729051782121, ,99,99,99,0,0,0,0,30,10,20
140729051782421, ,99,99,99,0,0,0,0,30,10,20
140729061640221, ,10,10,10,0,0,0,0,30,10,20
140729061640521, ,99,99,11,0,0,0,0,30,10,20
140729061640821, ,99,31,21,0,0,0,0,30,10,20
140729061641121, ,99,99,99,0,0,0,0,198,99,99
140729061641421, ,11,10,21,.5,0,.5,0,30,10,20
140729061641721, ,11,10,12,297,99,99,99,198,99,99
140729061642021, ,11,11,99,297,99,99,99,198,99,99
140729061642321, ,31,11,21,.5,.5,0,0,30,10,20
140729061642621, ,10,10,99,0,0,0,0,30,10,20
140729061642921, ,10,11,21,1,.5,.5,0,142.5,121.5,21
140729061643221, ,10,10,21,.5,0,.5,0,30,10,20
140729061643521, ,99,11,21,0,0,0,0,30,10,20
140729061643821, ,11,11,21,1,.5,0,.5,30,10,20
140729061644121, ,11,11,21,.5,.5,0,0,30,10,20
140729061660221, ,10,11,21,0,0,0,0,32,11,21
140729061660521, ,99,99,99,297,99,99,99,198,99,99
140729061660821, ,99,99,99,297,99,99,99,198,99,99
140729061661121, ,31,10,21,0,0,0,0,30,10,20
140729061661421, ,99,21,21,0,0,0,0,142,121,21
140729061661721, ,99,10,99,0,0,0,0,30,10,20
140729061662021, ,99,99,12,297,99,99,99,30,10,20
140729061662321, ,21,22,21,3,1,1,1,30,10,20
140729061662621, ,10,12,11,1.5,.5,.5,.5,30,10,20
140729061662921, ,99,12,31,3,1,1,1,30,10,20
140729061663221, ,99,11,12,2.5,1,1,.5,30,10,20
140729061663521, ,21,11,21,0,0,0,0,30,10,20
140729061663821, ,99,99,99,297,99,99,99,198,99,99
140729061664121, ,10,11,21,297,99,99,99,30,10,20
140729071010121, ,21,11,31,4,1.5,1,1.5,143,122,21
140729071010421, ,99,99,99,297,99,99,99,198,99,99
140729071010721, ,99,11,21,0,0,0,0,143,122,21
140729071011021, ,31,11,31,3,1,1,1,143,122,21
140729071011321, ,99,10,21,0,0,0,0,30,10,20
140729071011921, ,99,10,21,0,0,0,0,30,10,20
140729071012221, ,11,11,11,.5,0,0,.5,30.5,10.5,20
140729071012521, ,10,10,31,.5,0,.5,0,30,10,20
140729071012821, ,21,22,31,1.5,.5,.5,.5,143,122,21
140729071013121, ,21,31,41,297,99,99,99,198,99,99
140729071013421, ,10,31,31,5,2,1,2,35,13,22
140729071013721, ,10,12,21,1.5,.5,.5,.5,198,99,99
